name,description,price,stock_quantity,image_url,weight,length,width,height,origin_zip,category_id,subcategory_id
SAPATO SOCIAL CLASSE A 1412,Produtos Classe A,360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/C-1412.jpg.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,12,23
SAPATO SOCIAL CLASSE A 1413,Produtos Classe A,360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/C-1413.jpg.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,12,23
SAPATO SOCIAL CLASSE A 1414,Produtos Classe A,360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/C-1414.jpg.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,12,23
SAPATO SOCIAL CLASSE A 1416,Produtos Classe A,360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/C-1416.jpg.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,12,23
SAPATO SOCIAL CLASSE A 1417,Produtos Classe A,360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/C-1417.jpg.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,12,23
SAPATO SOCIAL CLASSE A 1418,Produtos Classe A,360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/C-1418.jpg.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,12,23
SAPATÊNIS CLASSE A 1069,Produtos Classe A,340.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/09/B-1069.jpg.jpg,1.0,33,11,12,82820-160,12,21
SAPATÊNIS CLASSE A 1070,Produtos Classe A,340.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/09/B-1070.jpg.jpg,1.0,33,11,12,82820-160,12,21
SAPATÊNIS CLASSE A 1071,Produtos Classe A,340.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/09/B-1071.jpg,1.0,33,11,12,82820-160,12,21
SAPATÊNIS CLASSE A 1072,Produtos Classe A,340.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/09/B-1072.jpg,1.0,33,11,12,82820-160,12,21
SAPATÊNIS CLASSE A 1206,Produtos Classe A,340.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/09/B-1206.jpg.jpg,1.0,33,11,12,82820-160,12,21
SAPATÊNIS CLASSE A 1207,Produtos Classe A,340.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/09/B-1207.jpg.jpg,1.0,33,11,12,82820-160,12,21
SAPATÊNIS CLASSE A 1208,Produtos Classe A,340.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/09/B-1208.jpg.jpg,1.0,33,11,12,82820-160,12,21
SAPATÊNIS CLASSE A 1209,Produtos Classe A,340.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/09/B-1209.jpg.jpg,1.0,33,11,12,82820-160,12,21
SAPATÊNIS CLASSE A 1210,Produtos Classe A,340.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/09/B-1210.jpg.jpg,1.0,33,11,12,82820-160,12,21
SAPATÊNIS CLASSE A 1211,Produtos Classe A,340.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/09/B-1211.jpg.jpg,1.0,33,11,12,82820-160,12,21
SAPATÊNIS CLASSE A 1212,Produtos Classe A,340.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/09/B-1212.jpg.jpg,1.0,33,11,12,82820-160,12,21
SAPATÊNIS CLASSE A 1213,Produtos Classe A,340.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/09/B-1213.jpg,1.0,33,11,12,82820-160,12,21
SAPATÊNIS CLASSE A 1214,Produtos Classe A,340.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/09/B-1214.jpg.jpg,1.0,33,11,12,82820-160,12,21
SAPATÊNIS CLASSE A 1215,Produtos Classe A,340.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/09/B-1215.jpg.jpg,1.0,33,11,12,82820-160,12,21
SAPATÊNIS CLASSE A 1448,Produtos Classe A,340.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/09/C-1448.jpg.jpg,1.0,33,11,12,82820-160,12,21
SAPATÊNIS CLASSE A 1449,Produtos Classe A,340.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/09/C-1449.jpg.jpg,1.0,33,11,12,82820-160,12,21
SAPATÊNIS CLASSE A 1450,Produtos Classe A,340.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/09/C-1450.jpg.jpg,1.0,33,11,12,82820-160,12,21
SAPATÊNIS CLASSE A 1453,Produtos Classe A,340.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/09/C-1453.jpg.jpg,1.0,33,11,12,82820-160,12,21
SAPATÊNIS CLASSE A 1454,Produtos Classe A,340.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/09/C-1454.jpg.jpg,1.0,33,11,12,82820-160,12,21
BOLSAS BAÚ,Produtos Classe A,219.9,10000,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/09/BOLSA-BAU-01.jpg,1.0,30,11,12,82820-160,15,
SAPATO SOCIAL CLASSE A 1341,Produtos Classe A,360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/C-1341.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,12,23
SAPATO SOCIAL CLASSE A 1342,Produtos Classe A,360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/C-1342.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,12,23
SAPATO SOCIAL CLASSE A 1343,Produtos Classe A,360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/C-1343.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,12,23
SAPATO SOCIAL CLASSE A 1344,Produtos Classe A,360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/C-1344.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,12,23
SAPATO SOCIAL CLASSE A 1345,Produtos Classe A,360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/C-1345.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,12,23
SAPATO SOCIAL CLASSE A 1346,Produtos Classe A,360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/C-1346.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,12,23
SAPATO SOCIAL CLASSE A 1347,Produtos Classe A,360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/C-1347.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,12,23
SAPATO SOCIAL CLASSE A 1348,Produtos Classe A,360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/C-1348.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,12,23
SAPATO SOCIAL CLASSE A 1353,Produtos Classe A,360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/C-1353.jpg.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,12,23
SAPATO SOCIAL CLASSE A 1358,Produtos Classe A,360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/C-1358.jpg.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,12,23
SAPATO SOCIAL CLASSE A 1359,Produtos Classe A,360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/C-1359.jpg.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,12,23
SAPATO SOCIAL CLASSE A 1361,Produtos Classe A,360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/C-1361.jpg.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,12,23
SAPATO SOCIAL CLASSE A 1363,Produtos Classe A,360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/C-1363.jpg.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,12,23
SAPATO SOCIAL CLASSE A 1364,Produtos Classe A,360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/C-1364.jpg.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,12,23
SAPATO SOCIAL CLASSE A 1365,Produtos Classe A,360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/C-1365.jpg.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,12,23
SAPATO SOCIAL CLASSE A 1373,Produtos Classe A,360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/C-1373.jpg.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,12,23
SAPATO SOCIAL CLASSE A 1374,Produtos Classe A,360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/C-1374.jpg.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,12,23
SAPATO SOCIAL CLASSE A 1375,Produtos Classe A,360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/C-1375.jpg.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,12,23
SAPATO SOCIAL CLASSE A 1379,Produtos Classe A,360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/C-1379.jpg.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,12,23
SAPATO SOCIAL CLASSE A 1380,Produtos Classe A,360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/C-1380.jpg.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,12,23
SAPATO SOCIAL CLASSE A 1202,Produtos Classe A,360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/B-1202.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,12,23
